AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CCEP,CDNS,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DLTR,DXCM,EA,EXC,FANG,FAST,FTNT,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,LULU,MAR,MCHP,MDB,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROP,ROST,SBUX,SIRI,SNPS,TEAM,TMUS,TSLA,TTD,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZS,AU10Y,BR10Y,CA10Y,CH10Y
"148,19","143,7","647,34","166,64","211,58","334,38","91,08","127,2","104,65","223,53","159,9975","362,22","788,18","47,517","59,39","341,74","2074,74","20,43","56,74","156,67","794,0900269","59,41","458,99","34,995","237,88","58,22","82,53","33,73","97,9525","76,7","184,08","131,15","102,67","129,7475","140,17","35,20684814","68,18","27,735","59,588","72,44","138,437","137,4295","214,6088596","682,14","473,4533074","52,01","545,3","347,9400024","34,82","36,6","319,97","313,85","56,597","397,83","131,15","72,42","367,66","63,49","1786,54","359,37","48,37","382,98","59,85","304,36","70,23","54,688","20,816",205,"282,51","41,5","40,42733333","61,24335","115,42","35,67553333","77,29","158,35","272,96","142,09","663,27","479,94","123,12","114,63",63,"316,88",346,"141,81","226,7533","77,18","184,97","196,39","195,85","48,3","28,07","235,95","70,61","246,4","1,076","10,625","1,142","4,93"
"149,71","146,79","656,86","169,63","211,73","336,76","90,12","131,49","108,77","225,64","163,2935","367,02","811,62","48,245","58,8","346,43","2137,32","21,52","57,72","158,32","797,5100098","59,8","454,93","34,9","245,8","58,54","83,56","33,87","97,9825","77,36","183,08","132,5","103,51","128,18","142,82","34,99286652","72,2","27,775","61,504","72,55","141,0995","140,0415","215,9377945","671,11","465,3015564","53,23","552,49","348,6733398","35,03","36,64","328,54","312,83","58,43","404,36","134,15","73,94","375,76","63,1",1810,"363,35","48,375","411,89",62,"304,65","71,74","55,333","21,958","210,63","284,14","42,43","40,17333333","62,095","115,47","35,73333333","81,08","157,85","276,98","144,14","667,29","482,24","124,45","115,15","62,4","320,92","352,49","142,54","235,4333","79,39","187,85","197,51","198,4","48,51","28,44","242,62","68,99","250,81","1,101","10,82","1,167","4,95"
"149,62","161,42","657,24","165,85","208,19","341,07","89,23","131,44","107,65","224,38","165,2890015","368,73","805,61","48,143","58,52","349,4","2233,11","22,19","58,28","158,58","792,6400146","59,53","451,79","35,35","265,63","59,32","84,37","33,37","97,725","78,01","187,45","135,48","105,21","128,825","142,57","34,8859","74,2","27,55","59,968","72,25","142,3985","141,2615","217,1913289","672,54","466,6050584","53,81","554,02","348,8967","34,97","36,55",328,"312,48","58,558","405,8","136,89","74,025","384,17","62,25","1855,29","365,51","48,31499863","394,94","62,55","302,62","71,98","55,341","21,793","214,52","285,53","43,6","39,96","73,645","114,29","36,33333333","99,12","155,89","279,51","144,46","669,95","479,44","123,79","115,08","63,1","324,95","353,89","142,5","236,1633","80,62","187,82","197,17","199,73","48,34","28,7","245,81","68,29","257,97","1,179","10,62","1,19","4,97"
"148,36","160,35","656,8",164,"208,19","342,27","89,33","132,82","108,3","221,59","164,959","365,83","807,87","48,341","58,58","342,75","2263,79","22,36","58,3","158,63","796,669983","59,48","451,23","35,9825",270,"59,35","84,06","33,46","98,04","77,49","188,25","135,63","106,32","129,39","141,86","34,8716","75,01","27,755","61,206","71,41","142,95","142,079","217,3986805","676,42","474,192607","53,81","555,61","347,9867","34,92","36,75","334,02","312,85","58,877","408,32","136,9","75,725","393,75","61,87","1871,939941","368,39","48,56499863","397,87","63,2","302,01","74,04","54,758","22,213","217,79","286,06","43,51","40,47133333","74,50835","114,23","36,43113333","97,84","155,2","277,69","143,87","669,18","479,5","123,98","115,57","63,1","325,01","353,41","139,86","237,0667","80,06","188,09","197,82","201,33","48,65","28,74","246,11","68,31","263,03","1,193","10,35","1,25","4,92"
"147,54","152,73","652,39","167,36","207,08","310,19","89,25","132,49","107,27","221,47","165,8","361,31","810,94","48,574","58,76","342,24","2276,8","22,3","57,68","159,37","797,400024",59,"449,31","35,7425","278,77","59,2","82,8","33,28","97,5175","76,98",191,"131,3","93,48","129,265","141,47","34,79315186","73,08","27,785","62,026","71,43","142,123","141,4405","217,606032","673,36","458,0350195","53,13","552,64","347,4167","34,97","36,07","333,75","311,32","58,535","404,44","133,67","77,97","388,76","61,44","1835,680054","364,38","48,42","400,3","63,24","299,09","72,77","55,012","22,068","222,24","286,1","44,03","40,01866667","76,24","113,39","36,20886667","95,86","154,63","273,62","142,38","665,77","478,09","119,25","114,32",62,"326,51","349,99","137,58","233,72","78,42","187,97","197,78","198,25","47,84","27,89","246,76","68,3","266,97","1,188","10,345","1,24","4,89"
"148,6","154,18","658,52","166,48","208,96","315,64","89,29","136,55","111,4","222,78","167,4815","365,02","832,92","49,594","58,63","343,19","2305,47","23,07","58,11","162,47","807,179993","59,4","450,34","36,11","282,31","59,02","83,19","33,45","97,9225","77,24","187,94","134,84","90,89","130,1775","142,94","35,01426315","76,65","27,835","63,212","71,28","144,5505","144,004","217,8510839","668,27","451,92607","53,89","565,94","345,5067","35,13","36,38","342,93","314,54","60,959","405,97","136,02","79,69","395,61","61,89",1865,"372,63","48,66500092","382,22","61,34","299,72",74,"55,892","22,636","226,51","289,78","45,5","39,46066667","76,88","114,37","36,55553333","94,63","154,94","278,33","144,85","663,29","478,55","118,89","115,12","62,5","331,81","358,34","138,38","237,3067","80,58","190,52","199,52","199,92","48,48","28,28","269,28","68,7","273,73","1,204","10,255","1,208","4,89"
"153,12","156,02","665,99","166,98","209,07","313,39","89,62","136,05","111,32","224,13","171,0785065","365,8","839,59","49,889","58,61","344,42","2277,71","22,8","58,47","163,89","814,200012","59,71","455,93","36,1125","286,37","59,13","83,99","33,1","98,3825","76,85","192,7","136,63","90,93","130,385","143,29","35,1284","76,28","28,065","63,878","72,01","145,4695","144,5905","218,539114","686,97","444,5525292","53,94","565,57","352,9700012","35,26","36,12","342,11","315,55","60,799","414,52","135,1","79,505","396,175","62,16","1878,9","380,66","48,90499878","370,69","61,96","303,59","73,16","56,618","22,688","227,64","293,84","45,27","39,77666667","76,46835","114,52","36,46666667","94,98",156,"288,47","145,94","677,08","482,65","118,48","115,61","62,7","334,28","366,03","137,9","243,6367","80,71","191,43","200,78","199,49","48,63","27,85","271,37","69,03","278,17","1,173","10,265","1,183","4,89"
"151,83","154,99","663,7","162,95","209,04","310,09","89,57","135,13","110,72","225,53","173,539505","365,36","833,04","49,721","58,28","338,91","2299,67","22,78","57,74","163,48","816,6599731","60,68","455,49","36,08",281,"59,02","84,74","32,53","98,9425","76,31","191,4","137,8","90,54","132,355","145,21","34,9643","77,14","27,925","63,028","72,78","145,462","144,6975","218,5768143","673,76","444,7081712","54,06","566,11","351,1867","35,67","35,99","339,96","314,59","60,482","400,17","135,14","78,68","391,83","62,07","1867,45","379,38","48,785","376,69","61,19","301,88","73,7","56,919","22,385","215,13","288,72","44,36","39,60533333","76,84","114,47","36,38666667","100,02","156,39","288,66","146,69","673,4","483,28","118,4","117,49","62,7","332,24","367,06","137,02","245,24","80,05","190,91","201,76","200,29","50,75","28,84","273,16","68,75","278,34","1,214","10,55","1,218","4,9"
"152,51","156,59","665,89","161,11","206,86","303,24","90,5","133,46","109,99","223,35","173,95","370,06","842,17","49,316","58,72","338,24","2286,85","22,5","58,06","164,15","818,440002","61,14","456,52","36,235","269,97","59,04","86,84","32,54","99,0275","76,83","191,8","135,77","89,99","136,23","146,43","35,37803268","74,16","27,73","61,694","71,87","145,842","145,2155","216,5881244","676,9","450,4085603","53,67","563,13","354,2367","35,74","36,1","335,45","313,88","59,978","395,53","134,83","77,805","393,43","62,33","1896,51","382,05","48,9","389,94","60,72","301,83","73,72","58,207","22,441","211,5","292,89","44,68","39,50266667","76,71665","113,62","36,7378","106,83","157,91","286,75","146,45","680,96","483,24","117,53","117,45","63,1","333,63","371,7","137,74","244,6967","79,51","188,35","203,06","197,14","50,29","28,43","273,37","69,75","276,71","1,251","10,54","1,181","5,04"
"153,65","157,2","664,64","162,62","206,53","287,47","90,93","134,45","109,2","225,96","173,1560059","368,4","861,28","49,19","59,59","335,57","2300,46","23,35","60,25","165,19","821,0100098","61,75","460,97","36,265","272,67","59,53","87,18","32,58","99,095","77,31","191,72","137,09","92,59","134,9275","145,4","35,73466492","76,57","28,105","62,78","72,34","144,219","143,287","217,6908577","685,44","456,7509728","53,73","559,79","357,1767","35,86","36,07","337,71","315,57","60,21","388,37","135,4","78,135","401,65","61,92","1931,33","375,28","48,8","397,66","61,32","301,15","73,99","58,855","22,396","211,91","299,89","45,4","38,588","77,09165","113,72","37,29333333","102,76","156,95","285,53","145,12","675,75","486,24","116,96","117,37","63,7","337,74",376,"136,13","244,13","78,02","189,41","204,6","199,22","51,78","28,94","271,32","70,32","282,2","1,21","10,755","1,156","5,16"
"154,3",158,"666,59","162,44","207,38","288,75","90,41","135,83","109,92","226,37","173,9024963","368,38","858,105","49,768","58,83","333,6","2304,45","23,16","61,06","165,71","811,330017","61,72","462,55","36,4075","278,23","59,42","87,86",32,"99,1325","76,55","193,46","138,06","92,81","135,6075","146,6","35,53495026","75,56","27,945","64,038","71,96","144,775","143,7395","215,2309142","688,33","454,2607004","53,51","563,25","357,2567","35,24","35,83","341,75","313,43","61,071","388,33",133,"78,415","507,41","61,72","1946,01","376,26","48,79","416,7","61,51","301,14","73,81","59,053","22,843","212,99","301,15","45,71","38,98666667","78,03665","113,6","37,52446667","102,23","157,09","289,13","144,63","679,57","486,22","115,38","117,19","63,3","336,64","384,59",136,"244,5233","78,2","189,88","205,08","198,05","51,29","28,31","277,74","69,8","287,4","1,253","10,755","1,188","5,15"
"156,69",165,"661,39","163,27","202,23","287,46","88,91","136,49","109,15","221,34","175,4644928","372,07","861,77","49,659","58,39","327,24","2338,57","23,02","59,88","164,98","800,830017","60,3","459,6","35,75","269,68","58,88","87,71","31,51","97,865","76,21","197,12","137,36","92,22","137,915","145,22","35,3138","74,93","27,005","62,816","71,19","145,519","144,2805","210,1131008","681,67","449,0758755","53,65","560,47","359,3867","34,77","35,66","341,81","315,64","59,319","386,46","134,05","78,015","489,75","60,04","1953,83","382,18","47,59","436,39","61,24","300,18","73,64","60,671","22,662","212,86","301,96","45,66","38,71066667","77,10665","111,29","36,67553333","107,74","154,53","293,26","143,75","668,81","476,74","114,52","115,79","61,6","336,32","381,69","134,47","250,9733","75,28","189,46","203,11","192,2",51,"27,96","274,37","67,9","282,905","1,304","10,755","1,232","5,21"
"155,11","163,93","663,22","163,67","205,13","289,56","90,68","133,56","106,17","220,87","176,2749939","372,53","857,99","49,438","57,07","321,55","2315,95","22,71","59,89","165,56","799,789978","60,14","465,7","36,1675","265,23","58,68","88,66","31,69","99,575","76,66","200,92","139,57","93,09","137,6375","144,1","35,9201","74,7","26,94","61,84","71,88","144,8835","143,691","211,4985862","687,7","450,3988327","53,57","567,59","360,8533325","35,29","37,06","336,75","311,59","58,354","380,85","133,78","77,145","471,74","60,86","1906,14","377,57","48,42","422,9","60,37","300,21","72,27","60,605","22,339","208,12","299,73","44,85","39,42666667","77,62165","112,09","36,5778","104,72","156,72","285,23","142,52","669,19","482,46","114,25","118,04","61,5","336,59","381,75","133,67","251,29","72,3","188,8","206,34","191,37","51,09","26,98","272,2","69,31","280,66","1,304","11,12","1,209","5,32"
"154,07",166,"661,68","168,81","203,16","287,68","90,4",135,"106,15","215,58","174,208","371,97","853,5","49,349","56,29","300,15","2318,67","23,51","58,27","165,91","785,4099731","59,56","465,94","35,5225","265,16","58,6","89,69","31,35","100,015","76,48","207,74","140,9","91,2","138,165","142,31","35,8274","75,66","26,705","62,148","70,61","144,9135","143,541","210,1131008","676,57","446,7412451","53,4","567,75","356,6700134","34,83","36,56","347,83","312,7","59,361","420,71","136,09","77,985","474,93","60,61","1883,41",378,"48,17499924","455,92","61,25","297,25","72,87","59,754","22,177","210,46","289,65","45,24","39,47733333","77,75","111,32","36,9822","104,28","155,73","286,88","141,58","646,11","478,91","114,27","118,79","60,7","333,55","378,84","131,44","251,62","72,82","188,47","204,86","188,09","50,57","26,79",270,"69,27","280,22","1,242","11,175","1,176","5,45"
"148,97","165,2","658,94","169,94","200,83","284,43","88,83","136,84","105,2","213,75","173,4575043","373,61","858,87","49,815","56,26","299,81","2304,8","23,86","58,31","166,87","787,1199951","59,3","465,16","35,8075",262,"57,89","90,15","30,95","100,9275","76,26","210,37","137,15","90,21","137,345","145,13","35,59914398","75,04","26,79","62,098","70,99","141,921","140,876","209,5852969","681,61","445,729572","53,84","567,38","341,1567","34,83","36,33","350,57","310,44","59,811","425,58","135,64","78,74","488,8","60,23","1847,41","378,69","47,96","449,38","61,17","295,71","73,5","59,872","22,478","212,12","291,46","46,89","39,49066667","78,31665","110,3","37,16","103,75","155,46","284,32","142,68","650,49","473,96","112,81","119,34",60,"332,49","379,97","130,81","245,4233","72,78","190,65","205,55","188,57","49,45","26,15","267,53","67,76","270,64","1,237","11,11","1,237","5,53"
"149,55","160,32","645,15","172,81",200,"281,28","88,32","139,44","104,8","216,72","172,8585052","366,38","871,24","49,896","55,96","301,94","2322,12","24,39","59,06","164,63","793,070007","59,97","459,66","35,71","254,03","58,1","89,37","30,9","101,6325","76,4","208,64","135,23","89,26","135,1075","144,68","36,06276703","77,8","26,69","59,384","71,15","143,465","142,3325","210,7445806","655,05","440,4961089","54,99","557,42","342,6067","35,15","36,64","355,6","313,5","60,877","425,12","139,98","80,35",485,"60,77","1852,61","376,51","47,695","419,72","62,38","296,99","74,35","58,929","22,152","214,77","289,87","47,64","39,15866667","79,35335","109,45","37,5022","104,16","155,76","280,49","143,41","639,52","471,87","113,55","119,18","60,5","331,59","376,71","130,02","247,6667","71,2","193,98","205,02","190,72","49,18","27,06","267,75","67,08","267,84","1,265","10,965","1,221","5,51"
"148,12","163,3","645,01","173,47","199,74","279,35","87,83","140,14","105,73","216,04","172,5","369,07","888,07","50,187","55,96","295,95","2328,66","24,34","58,45","164,93","761,8599854","55,59","458,41","36,1475","257,3","57,87","89,34","30,5","99,0275","75,68","203,33","138,12","88,43","135,5575","145,37","35,93437958","75,68","26,52","60,116","70,45","143,406","142,5445","207,5306315","661,39","436,6245136","54,52","568,27","346,3367","35,02","36,21","356,39","311,94","60,35","420,5","142,34","80,325","505,21","60,35","1856,34","376,53","47,48","427,71","62,3","299,79","73,49","57,776","22,242","211,48","288,66","47,85","39,39","80,805","109,66","37,3022","101,78","155,15","282,24","141,14","645,15","468,72","112,42","118,86","60,3","332,59","389,39","128,92","248,1633","70,83","195,11","205,56","188,41","48,22","26,26","269,78","66,11","275,8","1,262","10,99","1,172","5,43"
"149,03","166,37","661,08","174,08","200,52","286,62","87,33","141,23","105,6","218,13","173,789505","372,75","889,33","50,974","56,45","299,21","2375,97","25,13","59,36","167,54","765,200012",57,"460,73","37,235","259,57","57,56","88,95","30,85","99,69","76,48","209,85","139,11","88,44","137,9175","137,04","36,26961517","81,58","26,88","60,306","71,76","145,206","144,4295","208,9443921","661,65","437,6264591","55,12","572,11","348,5067","35,42","36,22","367,34","314,53","61,15","418,95","144,68","81,095","503,5","60,51","1889,26","373,92","47,57","434,46","62,46","304,82","73,82","58,287","22,341","212,34","290,78","49,21","40,06133333","79,99","109,71","37,59113333","99,3","156,02","282,43","138,24",652,"474,8","112,91","114,64","60,4","336,09","394,53","127,07","251,9433","70,82","197,5","204,56","188,86","50,12","26,81","269,85","65,45","273,44","1,21","11,1","1,219","5,32"
"148,79","168,15","665,11","173,21","198,4","290,68","85,98","144,09","106,22","217,36","174,412","374,5","887,31","50,735","56,6","299,69",2345,"24,39","59,48","167,61","765,2399902","57,28","463,31","38,0675","264,74","57,33","89,1","30,91","99,8875","76,76","221,5","144,14","89,27","141,2825","135,96","35,7917","80,07","26,755","60,812","71,33","144,3735","143,61","207,0216777","663,45","437,6653696","54,83","572,88","344,6700134","35,49","36,54","372,02","313,08","61,585","426,44","144,8","81,555","509,65","60,71","1881,35","373,06","47,94","440,65","63,25","305,22","74,63","58,65","22,242","213,03","291,5","49,4","40,45866667","80,81335","109,37","36,64","99,89","155,56","282,97","138,4","653,18","473,72","113,65","114,67","60,7","335,38","403,91","128,91","252,33","73,2","196,82","202,45","187,1","49,94","26,99","271,07",65,"274,39","1,263","11,11","1,236","5,31"
